rbhiphop	4.075	2024	3.956116250000001	4.177517999999999	100	YEAR
rock	3.023	2009	2.8128875	3.217696	50	YEAR
rock	2.854	2010	2.6452679999999997	3.0782069999999995	50	YEAR
rock	2.919	2011	2.7360240000000005	3.114355	50	YEAR
rock	3.135	2012	2.9969702500000004	3.2621452500000006	100	YEAR
rock	3.209	2013	3.0693167499999996	3.3504682499999996	100	YEAR
rock	3.190	2014	3.02257025	3.3434417500000007	100	YEAR
rock	3.208	2015	3.06420525	3.342640249999999	100	YEAR
rock	3.232	2016	3.0810799999999996	3.3793825000000006	100	YEAR
rock	3.108	2017	2.94857175	3.26164725	100	YEAR
rock	3.149	2018	3.0066005000000002	3.2770707499999996	100	YEAR
rock	3.233	2019	3.0810242499999996	3.3618589999999995	100	YEAR
rock	3.466	2020	3.3181879999999997	3.59641825	100	YEAR
rock	3.532	2021	3.381064141414142	3.6749234848484855	99	YEAR
rock	3.421	2022	3.2601889999999996	3.5710427499999993	100	YEAR
rock	3.659	2023	3.4993304999999992	3.8227022500000003	100	YEAR
rock	3.654	2024	3.4747064999999995	3.8149355	100	YEAR
